tile_path,mask_path,county,label
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_14.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_14.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_15.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_18.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_18.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_19.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_19.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_13.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_13.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_14.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_14.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_15.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_18.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_18.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_18_19.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_18_19.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_13.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_13.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_14.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_14.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_15.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_18.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_18.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_19_19.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_19_19.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_10_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_10_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_11_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_11_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_12_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_12_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_12_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_12_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_13_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_13_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_13_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_13_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_13_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_13_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_14_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_14_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_14_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_14_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_14_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_14_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_15_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_15_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_15_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_15_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_15_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_15_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_16_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_16_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_16_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_16_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_16_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_16_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_16_04.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_16_04.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_17_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_17_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_17_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_17_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_17_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_17_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_18_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_18_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_18_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_18_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_18_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_18_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_19_01.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_19_01.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_19_02.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_19_02.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000004864_19_03.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000004864_19_03.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_13.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_13.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_14.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_14.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_15.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_18.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_18.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_01_19.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_01_19.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_02_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_02_15.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_02_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_02_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_02_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_02_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_02_18.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_02_18.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_03_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_03_15.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_03_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_03_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_03_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_03_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_03_18.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_03_18.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_04_16.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_04_16.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000000000_04_17.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000000000_04_17.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000004864_1_1.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000004864_1_1.tif,Daming,0
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000004864-0000004864_1_2.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000004864-0000004864_1_2.tif,Daming,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_04_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_04_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_05_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_05_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_05_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_05_16.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_05_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_05_17.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_05_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_05_18.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_05_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_05_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_06_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_06_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_06_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_06_16.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_06_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_06_17.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_06_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_06_18.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_06_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_06_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_07_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_07_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_07_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_07_16.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_07_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_07_17.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_07_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_07_18.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_07_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_07_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_11.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_11.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_13.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_13.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_14.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_14.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_16.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_17.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_18.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_08_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_08_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_11.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_11.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_12.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_12.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_13.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_13.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_14.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_14.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_16.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_17.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_18.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_09_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_09_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_11.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_11.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_12.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_12.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_13.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_13.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_14.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_14.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_16.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_17.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_18.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_19.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_19.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_10.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_10.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_11.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_11.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_12.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_12.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_13.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_13.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_14.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_14.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_15.tif,Gushi,0
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_11_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_11_16.tif,Gushi,0
